path,file,funcName,startLine,endLine
D:\IdeaProjects\cpptest\src\main\resources\testCode\000\120\003\CWE78_OS_Command_Injection__char_listen_socket_popen_81a.cpp,CWE78_OS_Command_Injection__char_listen_socket_popen_81a.cpp,bad,46,132,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\120\003\CWE78_OS_Command_Injection__char_listen_socket_popen_81a.cpp,CWE78_OS_Command_Injection__char_listen_socket_popen_81a.cpp,goodG2B,139,148,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\120\003\CWE78_OS_Command_Injection__char_listen_socket_popen_81a.cpp,CWE78_OS_Command_Injection__char_listen_socket_popen_81a.cpp,good,150,153,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\120\003\CWE78_OS_Command_Injection__char_listen_socket_popen_81a.cpp,CWE78_OS_Command_Injection__char_listen_socket_popen_81a.cpp,main,169,184,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\120\003\CWE78_OS_Command_Injection__char_listen_socket_popen_81_bad.cpp,CWE78_OS_Command_Injection__char_listen_socket_popen_81_bad.cpp,action,33,44,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\120\003\CWE78_OS_Command_Injection__char_listen_socket_popen_81_goodG2B.cpp,CWE78_OS_Command_Injection__char_listen_socket_popen_81_goodG2B.cpp,action,33,44,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\120\004\CWE78_OS_Command_Injection__char_listen_socket_popen_82a.cpp,CWE78_OS_Command_Injection__char_listen_socket_popen_82a.cpp,bad,46,133,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\120\004\CWE78_OS_Command_Injection__char_listen_socket_popen_82a.cpp,CWE78_OS_Command_Injection__char_listen_socket_popen_82a.cpp,goodG2B,140,150,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\120\004\CWE78_OS_Command_Injection__char_listen_socket_popen_82a.cpp,CWE78_OS_Command_Injection__char_listen_socket_popen_82a.cpp,good,152,155,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\120\004\CWE78_OS_Command_Injection__char_listen_socket_popen_82a.cpp,CWE78_OS_Command_Injection__char_listen_socket_popen_82a.cpp,main,171,186,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\120\004\CWE78_OS_Command_Injection__char_listen_socket_popen_82_bad.cpp,CWE78_OS_Command_Injection__char_listen_socket_popen_82_bad.cpp,action,33,44,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\120\004\CWE78_OS_Command_Injection__char_listen_socket_popen_82_goodG2B.cpp,CWE78_OS_Command_Injection__char_listen_socket_popen_82_goodG2B.cpp,action,33,44,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\120\005\CWE78_OS_Command_Injection__char_listen_socket_popen_83a.cpp,CWE78_OS_Command_Injection__char_listen_socket_popen_83a.cpp,bad,25,31,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\120\005\CWE78_OS_Command_Injection__char_listen_socket_popen_83a.cpp,CWE78_OS_Command_Injection__char_listen_socket_popen_83a.cpp,goodG2B,38,44,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\120\005\CWE78_OS_Command_Injection__char_listen_socket_popen_83a.cpp,CWE78_OS_Command_Injection__char_listen_socket_popen_83a.cpp,good,46,49,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\120\005\CWE78_OS_Command_Injection__char_listen_socket_popen_83a.cpp,CWE78_OS_Command_Injection__char_listen_socket_popen_83a.cpp,main,64,79,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\120\005\CWE78_OS_Command_Injection__char_listen_socket_popen_83_bad.cpp,CWE78_OS_Command_Injection__char_listen_socket_popen_83_bad.cpp,CWE78_OS_Command_Injection__char_listen_socket_popen_83_bad,53,135,

