path,file,funcName,startLine,endLine
D:\IdeaProjects\cpptest\src\main\resources\testCode\000\119\043\CWE78_OS_Command_Injection__char_environment_popen_81a.cpp,CWE78_OS_Command_Injection__char_environment_popen_81a.cpp,bad,33,51,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\119\043\CWE78_OS_Command_Injection__char_environment_popen_81a.cpp,CWE78_OS_Command_Injection__char_environment_popen_81a.cpp,goodG2B,58,67,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\119\043\CWE78_OS_Command_Injection__char_environment_popen_81a.cpp,CWE78_OS_Command_Injection__char_environment_popen_81a.cpp,good,69,72,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\119\043\CWE78_OS_Command_Injection__char_environment_popen_81a.cpp,CWE78_OS_Command_Injection__char_environment_popen_81a.cpp,main,88,103,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\119\043\CWE78_OS_Command_Injection__char_environment_popen_81_bad.cpp,CWE78_OS_Command_Injection__char_environment_popen_81_bad.cpp,action,33,44,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\119\043\CWE78_OS_Command_Injection__char_environment_popen_81_goodG2B.cpp,CWE78_OS_Command_Injection__char_environment_popen_81_goodG2B.cpp,action,33,44,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\119\044\CWE78_OS_Command_Injection__char_environment_popen_82a.cpp,CWE78_OS_Command_Injection__char_environment_popen_82a.cpp,bad,33,52,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\119\044\CWE78_OS_Command_Injection__char_environment_popen_82a.cpp,CWE78_OS_Command_Injection__char_environment_popen_82a.cpp,goodG2B,59,69,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\119\044\CWE78_OS_Command_Injection__char_environment_popen_82a.cpp,CWE78_OS_Command_Injection__char_environment_popen_82a.cpp,good,71,74,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\119\044\CWE78_OS_Command_Injection__char_environment_popen_82a.cpp,CWE78_OS_Command_Injection__char_environment_popen_82a.cpp,main,90,105,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\119\044\CWE78_OS_Command_Injection__char_environment_popen_82_bad.cpp,CWE78_OS_Command_Injection__char_environment_popen_82_bad.cpp,action,33,44,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\119\044\CWE78_OS_Command_Injection__char_environment_popen_82_goodG2B.cpp,CWE78_OS_Command_Injection__char_environment_popen_82_goodG2B.cpp,action,33,44,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\119\045\CWE78_OS_Command_Injection__char_environment_popen_83a.cpp,CWE78_OS_Command_Injection__char_environment_popen_83a.cpp,bad,25,31,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\119\045\CWE78_OS_Command_Injection__char_environment_popen_83a.cpp,CWE78_OS_Command_Injection__char_environment_popen_83a.cpp,goodG2B,38,44,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\119\045\CWE78_OS_Command_Injection__char_environment_popen_83a.cpp,CWE78_OS_Command_Injection__char_environment_popen_83a.cpp,good,46,49,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\119\045\CWE78_OS_Command_Injection__char_environment_popen_83a.cpp,CWE78_OS_Command_Injection__char_environment_popen_83a.cpp,main,64,79,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\119\045\CWE78_OS_Command_Injection__char_environment_popen_83_bad.cpp,CWE78_OS_Command_Injection__char_environment_popen_83_bad.cpp,CWE78_OS_Command_Injection__char_environment_popen_83_bad,40,54,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\119\045\CWE78_OS_Command_Injection__char_environment_popen_83_bad.cpp,CWE78_OS_Command_Injection__char_environment_popen_83_bad.cpp,~CWE78_OS_Command_Injection__char_environment_popen_83_bad,56,67,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\119\045\CWE78_OS_Command_Injection__char_environment_popen_83_goodG2B.cpp,CWE78_OS_Command_Injection__char_environment_popen_83_goodG2B.cpp,CWE78_OS_Command_Injection__char_environment_popen_83_goodG2B,32,37,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\119\045\CWE78_OS_Command_Injection__char_environment_popen_83_goodG2B.cpp,CWE78_OS_Command_Injection__char_environment_popen_83_goodG2B.cpp,~CWE78_OS_Command_Injection__char_environment_popen_83_goodG2B,39,50,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\119\046\CWE78_OS_Command_Injection__char_environment_popen_84a.cpp,CWE78_OS_Command_Injection__char_environment_popen_84a.cpp,bad,25,32,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\119\046\CWE78_OS_Command_Injection__char_environment_popen_84a.cpp,CWE78_OS_Command_Injection__char_environment_popen_84a.cpp,goodG2B,39,46,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\119\046\CWE78_OS_Command_Injection__char_environment_popen_84a.cpp,CWE78_OS_Command_Injection__char_environment_popen_84a.cpp,good,48,51,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\119\046\CWE78_OS_Command_Injection__char_environment_popen_84a.cpp,CWE78_OS_Command_Injection__char_environment_popen_84a.cpp,main,66,81,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\119\046\CWE78_OS_Command_Injection__char_environment_popen_84_bad.cpp,CWE78_OS_Command_Injection__char_environment_popen_84_bad.cpp,CWE78_OS_Command_Injection__char_environment_popen_84_bad,40,54,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\119\046\CWE78_OS_Command_Injection__char_environment_popen_84_bad.cpp,CWE78_OS_Command_Injection__char_environment_popen_84_bad.cpp,~CWE78_OS_Command_Injection__char_environment_popen_84_bad,56,67,

