path,file,funcName,startLine,endLine
D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\000\CWE78_OS_Command_Injection__wchar_t_console_system_42.c,CWE78_OS_Command_Injection__wchar_t_console_system_42.c,badSource,36,64,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\000\CWE78_OS_Command_Injection__wchar_t_console_system_42.c,CWE78_OS_Command_Injection__wchar_t_console_system_42.c,CWE78_OS_Command_Injection__wchar_t_console_system_42_bad,66,78,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\000\CWE78_OS_Command_Injection__wchar_t_console_system_42.c,CWE78_OS_Command_Injection__wchar_t_console_system_42.c,goodG2BSource,84,89,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\000\CWE78_OS_Command_Injection__wchar_t_console_system_42.c,CWE78_OS_Command_Injection__wchar_t_console_system_42.c,goodG2B,92,104,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\000\CWE78_OS_Command_Injection__wchar_t_console_system_42.c,CWE78_OS_Command_Injection__wchar_t_console_system_42.c,CWE78_OS_Command_Injection__wchar_t_console_system_42_good,106,109,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\000\CWE78_OS_Command_Injection__wchar_t_console_system_42.c,CWE78_OS_Command_Injection__wchar_t_console_system_42.c,main,121,136,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\002\CWE78_OS_Command_Injection__wchar_t_console_system_44.c,CWE78_OS_Command_Injection__wchar_t_console_system_44.c,badSink,36,44,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\002\CWE78_OS_Command_Injection__wchar_t_console_system_44.c,CWE78_OS_Command_Injection__wchar_t_console_system_44.c,CWE78_OS_Command_Injection__wchar_t_console_system_44_bad,46,80,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\002\CWE78_OS_Command_Injection__wchar_t_console_system_44.c,CWE78_OS_Command_Injection__wchar_t_console_system_44.c,goodG2BSink,87,95,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\002\CWE78_OS_Command_Injection__wchar_t_console_system_44.c,CWE78_OS_Command_Injection__wchar_t_console_system_44.c,goodG2B,97,106,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\002\CWE78_OS_Command_Injection__wchar_t_console_system_44.c,CWE78_OS_Command_Injection__wchar_t_console_system_44.c,CWE78_OS_Command_Injection__wchar_t_console_system_44_good,108,111,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\002\CWE78_OS_Command_Injection__wchar_t_console_system_44.c,CWE78_OS_Command_Injection__wchar_t_console_system_44.c,main,122,137,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\003\CWE78_OS_Command_Injection__wchar_t_console_system_45.c,CWE78_OS_Command_Injection__wchar_t_console_system_45.c,badSink,39,48,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\003\CWE78_OS_Command_Injection__wchar_t_console_system_45.c,CWE78_OS_Command_Injection__wchar_t_console_system_45.c,CWE78_OS_Command_Injection__wchar_t_console_system_45_bad,50,82,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\003\CWE78_OS_Command_Injection__wchar_t_console_system_45.c,CWE78_OS_Command_Injection__wchar_t_console_system_45.c,goodG2BSink,89,98,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\003\CWE78_OS_Command_Injection__wchar_t_console_system_45.c,CWE78_OS_Command_Injection__wchar_t_console_system_45.c,goodG2B,100,109,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\003\CWE78_OS_Command_Injection__wchar_t_console_system_45.c,CWE78_OS_Command_Injection__wchar_t_console_system_45.c,CWE78_OS_Command_Injection__wchar_t_console_system_45_good,111,114,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\003\CWE78_OS_Command_Injection__wchar_t_console_system_45.c,CWE78_OS_Command_Injection__wchar_t_console_system_45.c,main,125,140,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\004\CWE78_OS_Command_Injection__wchar_t_console_system_51a.c,CWE78_OS_Command_Injection__wchar_t_console_system_51a.c,CWE78_OS_Command_Injection__wchar_t_console_system_51_bad,39,70,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\004\CWE78_OS_Command_Injection__wchar_t_console_system_51a.c,CWE78_OS_Command_Injection__wchar_t_console_system_51a.c,goodG2B,80,88,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\004\CWE78_OS_Command_Injection__wchar_t_console_system_51a.c,CWE78_OS_Command_Injection__wchar_t_console_system_51a.c,CWE78_OS_Command_Injection__wchar_t_console_system_51_good,90,93,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\004\CWE78_OS_Command_Injection__wchar_t_console_system_51a.c,CWE78_OS_Command_Injection__wchar_t_console_system_51a.c,main,105,120,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\004\CWE78_OS_Command_Injection__wchar_t_console_system_51b.c,CWE78_OS_Command_Injection__wchar_t_console_system_51b.c,CWE78_OS_Command_Injection__wchar_t_console_system_51b_badSink,38,46,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\004\CWE78_OS_Command_Injection__wchar_t_console_system_51b.c,CWE78_OS_Command_Injection__wchar_t_console_system_51b.c,CWE78_OS_Command_Injection__wchar_t_console_system_51b_goodG2BSink,53,61,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\005\CWE78_OS_Command_Injection__wchar_t_console_system_52a.c,CWE78_OS_Command_Injection__wchar_t_console_system_52a.c,CWE78_OS_Command_Injection__wchar_t_console_system_52_bad,39,70,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\005\CWE78_OS_Command_Injection__wchar_t_console_system_52a.c,CWE78_OS_Command_Injection__wchar_t_console_system_52a.c,goodG2B,80,88,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\005\CWE78_OS_Command_Injection__wchar_t_console_system_52a.c,CWE78_OS_Command_Injection__wchar_t_console_system_52a.c,CWE78_OS_Command_Injection__wchar_t_console_system_52_good,90,93,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\005\CWE78_OS_Command_Injection__wchar_t_console_system_52a.c,CWE78_OS_Command_Injection__wchar_t_console_system_52a.c,main,105,120,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\005\CWE78_OS_Command_Injection__wchar_t_console_system_52b.c,CWE78_OS_Command_Injection__wchar_t_console_system_52b.c,CWE78_OS_Command_Injection__wchar_t_console_system_52b_badSink,41,44,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\005\CWE78_OS_Command_Injection__wchar_t_console_system_52b.c,CWE78_OS_Command_Injection__wchar_t_console_system_52b.c,CWE78_OS_Command_Injection__wchar_t_console_system_52b_goodG2BSink,54,57,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\005\CWE78_OS_Command_Injection__wchar_t_console_system_52c.c,CWE78_OS_Command_Injection__wchar_t_console_system_52c.c,CWE78_OS_Command_Injection__wchar_t_console_system_52c_badSink,38,46,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\005\CWE78_OS_Command_Injection__wchar_t_console_system_52c.c,CWE78_OS_Command_Injection__wchar_t_console_system_52c.c,CWE78_OS_Command_Injection__wchar_t_console_system_52c_goodG2BSink,53,61,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\006\CWE78_OS_Command_Injection__wchar_t_console_system_53a.c,CWE78_OS_Command_Injection__wchar_t_console_system_53a.c,CWE78_OS_Command_Injection__wchar_t_console_system_53_bad,39,70,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\006\CWE78_OS_Command_Injection__wchar_t_console_system_53a.c,CWE78_OS_Command_Injection__wchar_t_console_system_53a.c,goodG2B,80,88,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\006\CWE78_OS_Command_Injection__wchar_t_console_system_53a.c,CWE78_OS_Command_Injection__wchar_t_console_system_53a.c,CWE78_OS_Command_Injection__wchar_t_console_system_53_good,90,93,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\006\CWE78_OS_Command_Injection__wchar_t_console_system_53a.c,CWE78_OS_Command_Injection__wchar_t_console_system_53a.c,main,105,120,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\006\CWE78_OS_Command_Injection__wchar_t_console_system_53b.c,CWE78_OS_Command_Injection__wchar_t_console_system_53b.c,CWE78_OS_Command_Injection__wchar_t_console_system_53b_badSink,41,44,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\006\CWE78_OS_Command_Injection__wchar_t_console_system_53b.c,CWE78_OS_Command_Injection__wchar_t_console_system_53b.c,CWE78_OS_Command_Injection__wchar_t_console_system_53b_goodG2BSink,54,57,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\006\CWE78_OS_Command_Injection__wchar_t_console_system_53c.c,CWE78_OS_Command_Injection__wchar_t_console_system_53c.c,CWE78_OS_Command_Injection__wchar_t_console_system_53c_badSink,41,44,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\006\CWE78_OS_Command_Injection__wchar_t_console_system_53c.c,CWE78_OS_Command_Injection__wchar_t_console_system_53c.c,CWE78_OS_Command_Injection__wchar_t_console_system_53c_goodG2BSink,54,57,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\006\CWE78_OS_Command_Injection__wchar_t_console_system_53d.c,CWE78_OS_Command_Injection__wchar_t_console_system_53d.c,CWE78_OS_Command_Injection__wchar_t_console_system_53d_badSink,38,46,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\006\CWE78_OS_Command_Injection__wchar_t_console_system_53d.c,CWE78_OS_Command_Injection__wchar_t_console_system_53d.c,CWE78_OS_Command_Injection__wchar_t_console_system_53d_goodG2BSink,53,61,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\007\CWE78_OS_Command_Injection__wchar_t_console_system_54a.c,CWE78_OS_Command_Injection__wchar_t_console_system_54a.c,CWE78_OS_Command_Injection__wchar_t_console_system_54_bad,39,70,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\007\CWE78_OS_Command_Injection__wchar_t_console_system_54a.c,CWE78_OS_Command_Injection__wchar_t_console_system_54a.c,goodG2B,80,88,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\007\CWE78_OS_Command_Injection__wchar_t_console_system_54a.c,CWE78_OS_Command_Injection__wchar_t_console_system_54a.c,CWE78_OS_Command_Injection__wchar_t_console_system_54_good,90,93,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\007\CWE78_OS_Command_Injection__wchar_t_console_system_54a.c,CWE78_OS_Command_Injection__wchar_t_console_system_54a.c,main,105,120,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\007\CWE78_OS_Command_Injection__wchar_t_console_system_54b.c,CWE78_OS_Command_Injection__wchar_t_console_system_54b.c,CWE78_OS_Command_Injection__wchar_t_console_system_54b_badSink,41,44,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\007\CWE78_OS_Command_Injection__wchar_t_console_system_54b.c,CWE78_OS_Command_Injection__wchar_t_console_system_54b.c,CWE78_OS_Command_Injection__wchar_t_console_system_54b_goodG2BSink,54,57,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\007\CWE78_OS_Command_Injection__wchar_t_console_system_54c.c,CWE78_OS_Command_Injection__wchar_t_console_system_54c.c,CWE78_OS_Command_Injection__wchar_t_console_system_54c_badSink,41,44,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\007\CWE78_OS_Command_Injection__wchar_t_console_system_54c.c,CWE78_OS_Command_Injection__wchar_t_console_system_54c.c,CWE78_OS_Command_Injection__wchar_t_console_system_54c_goodG2BSink,54,57,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\007\CWE78_OS_Command_Injection__wchar_t_console_system_54d.c,CWE78_OS_Command_Injection__wchar_t_console_system_54d.c,CWE78_OS_Command_Injection__wchar_t_console_system_54d_badSink,41,44,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\007\CWE78_OS_Command_Injection__wchar_t_console_system_54d.c,CWE78_OS_Command_Injection__wchar_t_console_system_54d.c,CWE78_OS_Command_Injection__wchar_t_console_system_54d_goodG2BSink,54,57,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\007\CWE78_OS_Command_Injection__wchar_t_console_system_54e.c,CWE78_OS_Command_Injection__wchar_t_console_system_54e.c,CWE78_OS_Command_Injection__wchar_t_console_system_54e_badSink,38,46,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\007\CWE78_OS_Command_Injection__wchar_t_console_system_54e.c,CWE78_OS_Command_Injection__wchar_t_console_system_54e.c,CWE78_OS_Command_Injection__wchar_t_console_system_54e_goodG2BSink,53,61,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\008\CWE78_OS_Command_Injection__wchar_t_console_system_61a.c,CWE78_OS_Command_Injection__wchar_t_console_system_61a.c,CWE78_OS_Command_Injection__wchar_t_console_system_61_bad,39,51,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\008\CWE78_OS_Command_Injection__wchar_t_console_system_61a.c,CWE78_OS_Command_Injection__wchar_t_console_system_61a.c,goodG2B,60,72,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\008\CWE78_OS_Command_Injection__wchar_t_console_system_61a.c,CWE78_OS_Command_Injection__wchar_t_console_system_61a.c,CWE78_OS_Command_Injection__wchar_t_console_system_61_good,74,77,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\008\CWE78_OS_Command_Injection__wchar_t_console_system_61a.c,CWE78_OS_Command_Injection__wchar_t_console_system_61a.c,main,89,104,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\008\CWE78_OS_Command_Injection__wchar_t_console_system_61b.c,CWE78_OS_Command_Injection__wchar_t_console_system_61b.c,CWE78_OS_Command_Injection__wchar_t_console_system_61b_badSource,36,64,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\008\CWE78_OS_Command_Injection__wchar_t_console_system_61b.c,CWE78_OS_Command_Injection__wchar_t_console_system_61b.c,CWE78_OS_Command_Injection__wchar_t_console_system_61b_goodG2BSource,71,76,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\010\CWE78_OS_Command_Injection__wchar_t_console_system_63a.c,CWE78_OS_Command_Injection__wchar_t_console_system_63a.c,CWE78_OS_Command_Injection__wchar_t_console_system_63_bad,39,70,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\010\CWE78_OS_Command_Injection__wchar_t_console_system_63a.c,CWE78_OS_Command_Injection__wchar_t_console_system_63a.c,goodG2B,79,87,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\010\CWE78_OS_Command_Injection__wchar_t_console_system_63a.c,CWE78_OS_Command_Injection__wchar_t_console_system_63a.c,CWE78_OS_Command_Injection__wchar_t_console_system_63_good,89,92,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\010\CWE78_OS_Command_Injection__wchar_t_console_system_63a.c,CWE78_OS_Command_Injection__wchar_t_console_system_63a.c,main,104,119,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\247\010\CWE78_OS_Command_Injection__wchar_t_console_system_63b.c,CWE78_OS_Command_Injection__wchar_t_console_system_63b.c,CWE78_OS_Command_Injection__wchar_t_console_system_63b_badSink,36,45,

