path,file,funcName,startLine,endLine
D:\IdeaProjects\cpptest\src\main\resources\testCode\79-c\testcases\000\001\792\xss_loop_bad.c,xss_loop_bad.c,cgiMain,17,43,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-c\testcases\000\001\793\xss_loop_good.c,xss_loop_good.c,cgiMain,17,46,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-c\testcases\000\149\093\cgic.c,cgic.c,main,122,293,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-c\testcases\000\149\093\cgic.c,cgic.c,cgiGetenv,295,300,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-c\testcases\000\149\093\cgic.c,cgic.c,cgiParsePostFormInput,302,320,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-c\testcases\000\149\093\cgic.c,cgic.c,mpRead,344,384,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-c\testcases\000\149\093\cgic.c,cgic.c,mpPutBack,386,394,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-c\testcases\000\149\093\cgic.c,cgic.c,cgiParsePostMultipartInput,438,626,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-c\testcases\000\149\093\cgic.c,cgic.c,getTempFileName,628,658,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-c\testcases\000\149\093\cgic.c,cgic.c,afterNextBoundary,692,804,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-c\testcases\000\149\093\cgic.c,cgic.c,decomposeValue,806,911,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-c\testcases\000\149\093\cgic.c,cgic.c,readHeaderLine,913,972,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-c\testcases\000\149\093\cgic.c,cgic.c,cgiParseGetFormInput,974,976,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-c\testcases\000\149\093\cgic.c,cgic.c,cgiParseFormInput,991,1086,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-c\testcases\000\149\093\cgic.c,cgic.c,cgiUnescapeChars,1090,1127,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-c\testcases\000\149\093\cgic.c,cgic.c,cgiSetupConstants,1129,1156,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-c\testcases\000\149\093\cgic.c,cgic.c,cgiFreeResources,1158,1201,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-c\testcases\000\149\093\cgic.c,cgic.c,cgiFormString,1209,1218,

