path,file,funcName,startLine,endLine
D:\IdeaProjects\cpptest\src\main\resources\testCode\79-cpp\testcases\000\001\965\xss_basic.cpp,xss_basic.cpp,main,27,50,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-cpp\testcases\000\001\966\xss_basic_good.cpp,xss_basic_good.cpp,charSanatizer,28,38,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-cpp\testcases\000\001\966\xss_basic_good.cpp,xss_basic_good.cpp,clean,40,46,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-cpp\testcases\000\001\966\xss_basic_good.cpp,xss_basic_good.cpp,main,49,72,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-cpp\testcases\000\001\973\xss_scope.cpp,xss_scope.cpp,output,28,31,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-cpp\testcases\000\001\973\xss_scope.cpp,xss_scope.cpp,main,33,56,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-cpp\testcases\000\001\974\xss_scope_good.cpp,xss_scope_good.cpp,charSanatizer,30,40,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-cpp\testcases\000\001\974\xss_scope_good.cpp,xss_scope_good.cpp,clean,42,48,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-cpp\testcases\000\001\974\xss_scope_good.cpp,xss_scope_good.cpp,output,51,54,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-cpp\testcases\000\001\974\xss_scope_good.cpp,xss_scope_good.cpp,main,56,79,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-cpp\testcases\000\001\975\xss_@alias.cpp,xss_@alias.cpp,main,27,53,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-cpp\testcases\000\001\976\xss_@alias_good.cpp,xss_@alias_good.cpp,charSanatizer,28,38,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-cpp\testcases\000\001\976\xss_@alias_good.cpp,xss_@alias_good.cpp,clean,40,46,

D:\IdeaProjects\cpptest\src\main\resources\testCode\79-cpp\testcases\000\001\976\xss_@alias_good.cpp,xss_@alias_good.cpp,main,49,75,

